"path_id","criteria","criteria_item","hr_os","selog_hr_os","ae","number_of_patients","ease","g_index","pareto_os","sucra_os"
"C889","ECOG, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","1, 4, 5, 6, 7, 9, 10",0.809669196626256,0.117856988707323,0.221214235868807,1662,0.0653651075850097,0.482446814042691,0,3.34009935484136
"C445","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2","1, 3, 4, 5, 6, 8, 9",0.811331083384746,0.124923733733046,0.221276595744681,1632,0.0721385725382997,0.480987295070587,0,3.33803451887475
"C1849","ECOG, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 4, 5, 6, 9, 10, 11",0.811500209455029,0.107053383813939,0.221368715083799,1660,0.051808797621697,0.4827482080341,0,3.33731282294207
"C1719","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 5, 6, 8, 10, 11",0.814130172097532,0.0854779269135385,0.221614227086184,1689,0.0179867621842214,0.470005534311864,0,3.3364888232399
"C1253","ECOG, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 3, 6, 7, 8, 11",0.815030097830936,0.0842663889725726,0.223870532703979,1715,0.0233954738223607,0.477161075969604,0,3.3342604184957
"C1436","Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2, Autoimmune_disease","3, 4, 5, 8, 9, 11",0.812003460753109,0.100412118482961,0.211793020457281,1926,0.0664151185507524,0.477738456748331,0,3.33225596813516
"C1247","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 2, 3, 4, 5, 7, 8, 11",0.809668459983832,0.12876733025938,0.222066057624736,1646,0.0771088992256779,0.482757009508832,0,3.33175764031812
"C377","ECOG, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2","1, 4, 5, 6, 7, 9",0.809669196626256,0.117856988707323,0.221214235868807,1662,0.0653651075850097,0.482446814042691,0,3.33149616478118
"C425","ECOG, Hemoglobin, Total_bilirubin, CNS_metastasis, HIV_v2","1, 4, 6, 8, 9",0.805648377331052,0.128892907848837,0.222529371112647,1678,0.0781059720502864,0.48413563674803,0,3.33118309765847
"C1337","ECOG, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Autoimmune_disease","1, 4, 5, 6, 9, 11",0.811500209455029,0.107053383813939,0.221368715083799,1660,0.051808797621697,0.4827482080341,0,3.32951604454347
"C1934","ANC, Platelets, Hemoglobin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 8, 9, 10, 11",0.817159591507915,0.0787725699831593,0.212247324613555,1948,0.0659434681688409,0.481170907436359,0,3.32753387236769
"C941","ECOG, Platelets, Hemoglobin, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","1, 3, 4, 6, 8, 9, 10",0.807548387799184,0.132583089424697,0.222845129642607,1651,0.0814152801010719,0.488191433419864,0,3.32745912319514
"C1701","ECOG, Platelets, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 3, 6, 8, 10, 11",0.815030097830936,0.0842663889725726,0.223870532703979,1715,0.0233954738223607,0.477161075969604,0,3.3267415311386
"C1765","ECOG, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 3, 6, 7, 8, 10, 11",0.815030097830936,0.0842663889725726,0.223870532703979,1715,0.0233954738223607,0.477161075969604,0,3.32668524940868
"C797","ECOG, Platelets, Hemoglobin, ALT_AST, HIV_v2, Hepatitis_B_C","1, 3, 4, 5, 9, 10",0.813361576267191,0.100904093001941,0.220267417311752,1646,0.0427012863018397,0.485986024883488,0,3.32588792490141
"C795","ECOG, ANC, Hemoglobin, ALT_AST, HIV_v2, Hepatitis_B_C","1, 2, 4, 5, 9, 10",0.816730144705745,0.0891857652876991,0.219206680584551,1664,0.0257367336404959,0.483258958210851,0,3.3245831854228
"C1005","ECOG, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","1, 3, 4, 6, 7, 8, 9, 10",0.807548387799184,0.132583089424697,0.222845129642607,1651,0.0814152801010719,0.488191433419864,0,3.32069740098593
"C861","ECOG, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, HIV_v2, Hepatitis_B_C","1, 3, 4, 5, 7, 9, 10",0.813361576267191,0.100904093001941,0.220267417311752,1646,0.0427012863018397,0.485986024883488,0,3.31746618479344
"C349","ECOG, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, HIV_v2","1, 3, 4, 5, 7, 9",0.813361576267191,0.100904093001941,0.220267417311752,1646,0.0427012863018397,0.485986024883488,0,3.31655600369232
"C1857","ECOG, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 7, 9, 10, 11",0.817356145278323,0.0827114595059419,0.220675944333996,1749,0.0141046994235725,0.476822312304106,0,3.31573288339217
"C1349","ECOG, Platelets, Creatinine_v5, HIV_v2, Autoimmune_disease","1, 3, 7, 9, 11",0.817253482678076,0.0833929093315296,0.220726783310902,1719,0.00520023284542748,0.481407948171013,0,3.31445071523233
"C1183","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, Autoimmune_disease","1, 2, 3, 4, 5, 8, 11",0.809668459983832,0.12876733025938,0.222066057624736,1646,0.0771088992256779,0.482757009508832,0,3.31412475021318
"C1359","ECOG, ANC, Platelets, Hemoglobin, Creatinine_v5, HIV_v2, Autoimmune_disease","1, 2, 3, 4, 7, 9, 11",0.817360000639789,0.0857587792625544,0.221448467966574,1661,0.0168861698605935,0.493049888924496,0,3.31387060302649
"C285","ECOG, Platelets, Hemoglobin, ALT_AST, HIV_v2","1, 3, 4, 5, 9",0.813361576267191,0.100904093001941,0.220267417311752,1646,0.0427012863018397,0.485986024883488,0,3.31159295176861
"C1793","ECOG, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 9, 10, 11",0.817356145278323,0.0827114595059419,0.220675944333996,1749,0.0141046994235725,0.476822312304106,0,3.30703999432493
"C1695","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 8, 10, 11",0.809668459983832,0.12876733025938,0.222066057624736,1646,0.0771088992256779,0.482757009508832,0,3.30564291763315
"C243","ECOG, ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis","1, 2, 5, 6, 7, 8",0.817297491126311,0.0845359245306349,0.221024258760108,1717,0.025842410235716,0.466101075866191,0,3.30526448162621
"C429","ECOG, Platelets, Hemoglobin, Total_bilirubin, CNS_metastasis, HIV_v2","1, 3, 4, 6, 8, 9",0.807548387799184,0.132583089424697,0.222845129642607,1651,0.0814152801010719,0.488191433419864,0,3.30336262816918
"C755","ECOG, ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","1, 2, 5, 6, 7, 8, 10",0.817297491126311,0.0845359245306349,0.221024258760108,1717,0.025842410235716,0.466101075866191,0,3.30038585229739
"C1021","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","1, 3, 4, 5, 6, 7, 8, 9, 10",0.811331083384746,0.124923733733046,0.221276595744681,1632,0.0721385725382997,0.480987295070587,0,3.29974007807331
"C1998","ANC, Platelets, Hemoglobin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 7, 8, 9, 10, 11",0.817159591507915,0.0787725699831593,0.212247324613555,1948,0.0659434681688409,0.481170907436359,0,3.29862323749512
"C1422","ANC, Platelets, Hemoglobin, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 4, 8, 9, 11",0.817159591507915,0.0787725699831593,0.212247324613555,1948,0.0659434681688409,0.481170907436359,0,3.29748177366009
"C1285","ECOG, Platelets, HIV_v2, Autoimmune_disease","1, 3, 9, 11",0.817253482678076,0.0833929093315296,0.220726783310902,1719,0.00520023284542748,0.481407948171013,0,3.29705995381967
"C1871","ECOG, ANC, Platelets, Hemoglobin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 7, 9, 10, 11",0.817360000639789,0.0857587792625544,0.221448467966574,1661,0.0168861698605935,0.493049888924496,0,3.29699751627553
"C988","Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","3, 4, 5, 7, 8, 9, 10",0.818791244664413,0.0794953495315784,0.211538461538462,1930,0.0421660468770426,0.478101283543609,0,3.29677854517005
"C1797","ECOG, Platelets, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 3, 9, 10, 11",0.817253482678076,0.0833929093315296,0.220726783310902,1719,0.00520023284542748,0.481407948171013,0,3.29555588321424
"C1345","ECOG, Creatinine_v5, HIV_v2, Autoimmune_disease","1, 7, 9, 11",0.817356145278323,0.0827114595059419,0.220675944333996,1749,0.0141046994235725,0.476822312304106,0,3.29537736460213
"C283","ECOG, ANC, Hemoglobin, ALT_AST, HIV_v2","1, 2, 4, 5, 9",0.816730144705745,0.0891857652876991,0.219206680584551,1664,0.0257367336404959,0.483258958210851,0,3.29491538540234
"C1241","ECOG, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 4, 5, 7, 8, 11",0.811471974547991,0.134314414705949,0.222299168975069,1675,0.0854849293753714,0.479597340526211,0,3.29398409865249
"C957","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","1, 3, 4, 5, 6, 8, 9, 10",0.811331083384746,0.124923733733046,0.221276595744681,1632,0.0721385725382997,0.480987295070587,0,3.29340076197255
"C1281","ECOG, HIV_v2, Autoimmune_disease","1, 9, 11",0.817356145278323,0.0827114595059419,0.220675944333996,1749,0.0141046994235725,0.476822312304106,0,3.29337848378778
"C1486","ANC, Platelets, Hemoglobin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 4, 7, 8, 9, 11",0.817159591507915,0.0787725699831593,0.212247324613555,1948,0.0659434681688409,0.481170907436359,0,3.2927239155434
"C859","ECOG, ANC, Hemoglobin, ALT_AST, Creatinine_v5, HIV_v2, Hepatitis_B_C","1, 2, 4, 5, 7, 9, 10",0.816730144705745,0.0891857652876991,0.219206680584551,1664,0.0257367336404959,0.483258958210851,0,3.29200046080666
"C1401","ECOG, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","1, 4, 5, 6, 7, 9, 11",0.811500209455029,0.107053383813939,0.221368715083799,1660,0.051808797621697,0.4827482080341,0,3.29157131261599
"C924","Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C","3, 4, 5, 8, 9, 10",0.818791244664413,0.0794953495315784,0.211538461538462,1930,0.0421660468770426,0.478101283543609,0,3.2915628117297
"C695","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","1, 2, 3, 5, 6, 8, 10",0.817173704882029,0.0930053322895617,0.221462747778537,1691,0.0339681881029947,0.469527431854986,0,3.29152001416424
"C1502","ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 4, 5, 7, 8, 9, 11",0.816241207283616,0.100162165521351,0.21144578313253,1921,0.067295041547123,0.478158169617626,0,3.29018654755264
"C1759","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 7, 8, 10, 11",0.809668459983832,0.12876733025938,0.222066057624736,1646,0.0771088992256779,0.482757009508832,0,3.2898667383477
"C691","ECOG, ANC, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","1, 2, 5, 6, 8, 10",0.817297491126311,0.0845359245306349,0.221024258760108,1717,0.025842410235716,0.466101075866191,0,3.2891764077541
"C1295","ECOG, ANC, Platelets, Hemoglobin, HIV_v2, Autoimmune_disease","1, 2, 3, 4, 9, 11",0.817360000639789,0.0857587792625544,0.221448467966574,1661,0.0168861698605935,0.493049888924496,0,3.28839168800927
"C693","ECOG, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","1, 3, 5, 6, 8, 10",0.817613038438703,0.0884598909888379,0.22237380627558,1697,0.0228468888972198,0.470181041016397,0,3.28743167412644
"C493","ECOG, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","1, 3, 4, 6, 7, 8, 9",0.807548387799184,0.132583089424697,0.222845129642607,1651,0.0814152801010719,0.488191433419864,0,3.28688468606373
"C509","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","1, 3, 4, 5, 6, 7, 8, 9",0.811331083384746,0.124923733733046,0.221276595744681,1632,0.0721385725382997,0.480987295070587,0,3.28664754064963
"C347","ECOG, ANC, Hemoglobin, ALT_AST, Creatinine_v5, HIV_v2","1, 2, 4, 5, 7, 9",0.816730144705745,0.0891857652876991,0.219206680584551,1664,0.0257367336404959,0.483258958210851,0,3.28499426483309
"C1438","ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 4, 5, 8, 9, 11",0.816241207283616,0.100162165521351,0.21144578313253,1921,0.067295041547123,0.478158169617626,0,3.28491629118643
"C1293","ECOG, Platelets, Hemoglobin, HIV_v2, Autoimmune_disease","1, 3, 4, 9, 11",0.818047922586777,0.0846184103572793,0.221835883171071,1666,0.0213848915587016,0.49316652691954,0,3.28380502015443
"C476","Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2","3, 4, 5, 7, 8, 9",0.818791244664413,0.0794953495315784,0.211538461538462,1930,0.0421660468770426,0.478101283543609,0,3.28151271219605
"C1831","ECOG, ANC, Platelets, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 6, 9, 10, 11",0.818794840714392,0.0840185699992037,0.221694915254237,1702,0.00593256924184149,0.480821590653746,0,3.28135910997479
"C1861","ECOG, Platelets, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 3, 7, 9, 10, 11",0.817253482678076,0.0833929093315296,0.220726783310902,1719,0.00520023284542748,0.481407948171013,0,3.28132305449156
"C1807","ECOG, ANC, Platelets, Hemoglobin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 9, 10, 11",0.817360000639789,0.0857587792625544,0.221448467966574,1661,0.0168861698605935,0.493049888924496,0,3.28068812622585
"C179","ECOG, ANC, ALT_AST, Total_bilirubin, CNS_metastasis","1, 2, 5, 6, 8",0.817297491126311,0.0845359245306349,0.221024258760108,1717,0.025842410235716,0.466101075866191,0,3.28005231855811
"C1805","ECOG, Platelets, Hemoglobin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 3, 4, 9, 10, 11",0.818047922586777,0.0846184103572793,0.221835883171071,1666,0.0213848915587016,0.49316652691954,0,3.27899762239004
"C1319","ECOG, ANC, Platelets, Total_bilirubin, HIV_v2, Autoimmune_disease","1, 2, 3, 6, 9, 11",0.818794840714392,0.0840185699992037,0.221694915254237,1702,0.00593256924184149,0.480821590653746,0,3.27775356165151
"C675","ECOG, ANC, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","1, 2, 6, 8, 10",0.81948959792046,0.0836704183168622,0.222222222222223,1740,0.0283556772210907,0.471878699862435,0,3.27638902283485
"C2014","ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 7, 8, 9, 10, 11",0.816241207283616,0.100162165521351,0.21144578313253,1921,0.067295041547123,0.478158169617626,0,3.27504910727503
"C1950","ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 8, 9, 10, 11",0.816241207283616,0.100162165521351,0.21144578313253,1921,0.067295041547123,0.478158169617626,0,3.27436669129969
"C412","Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2","3, 4, 5, 8, 9",0.818791244664413,0.0794953495315784,0.211538461538462,1930,0.0421660468770426,0.478101283543609,0,3.27399499737498
"C1733","ECOG, Platelets, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 3, 7, 8, 10, 11",0.818614547889363,0.0837288317254033,0.222520107238606,1727,0.00323126297393306,0.477956950008209,0,3.2732964590291
"C1201","ECOG, ALT_AST, Total_bilirubin, CNS_metastasis, Autoimmune_disease","1, 5, 6, 8, 11",0.818134138629585,0.090720961448932,0.222595830531271,1722,0.0336730182659983,0.467050249797577,0,3.27303762169825
"C1895","ECOG, ANC, Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 6, 7, 9, 10, 11",0.818794840714392,0.0840185699992037,0.221694915254237,1702,0.00593256924184149,0.480821590653746,0,3.27230654547725
"C1669","ECOG, Platelets, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 3, 8, 10, 11",0.818614547889363,0.0837288317254033,0.222520107238606,1727,0.00323126297393306,0.477956950008209,0,3.27156081255575
"C245","ECOG, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis","1, 3, 5, 6, 7, 8",0.817613038438703,0.0884598909888379,0.22237380627558,1697,0.0228468888972198,0.470181041016397,0,3.27064652757849
"C183","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis","1, 2, 3, 5, 6, 8",0.817173704882029,0.0930053322895617,0.221462747778537,1691,0.0339681881029947,0.469527431854986,0,3.27061017896124
"C759","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","1, 2, 3, 5, 6, 7, 8, 10",0.817173704882029,0.0930053322895617,0.221462747778537,1691,0.0339681881029947,0.469527431854986,0,3.27003123929145
"C1869","ECOG, Platelets, Hemoglobin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 3, 4, 7, 9, 10, 11",0.818047922586777,0.0846184103572793,0.221835883171071,1666,0.0213848915587016,0.49316652691954,0,3.27001892766303
"C1265","ECOG, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 5, 6, 7, 8, 11",0.818134138629585,0.090720961448932,0.222595830531271,1722,0.0336730182659983,0.467050249797577,0,3.2660583940536
"C1157","ECOG, Platelets, CNS_metastasis, Autoimmune_disease","1, 3, 8, 11",0.818614547889363,0.0837288317254033,0.222520107238606,1727,0.00323126297393306,0.477956950008209,0,3.26311122471683
"C1777","ECOG, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 5, 6, 7, 8, 10, 11",0.818134138629585,0.090720961448932,0.222595830531271,1722,0.0336730182659983,0.467050249797577,0,3.26153445687691
"C1801","ECOG, Hemoglobin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 4, 9, 10, 11",0.819453329022988,0.0836329661472943,0.221536351165981,1693,0.0185642710755212,0.489207961887217,0,3.26087871609649
"C163","ECOG, ANC, Total_bilirubin, CNS_metastasis","1, 2, 6, 8",0.81948959792046,0.0836704183168622,0.222222222222223,1740,0.0283556772210907,0.471878699862435,0,3.26082683137671
"C1249","ECOG, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 6, 7, 8, 11",0.820406919021285,0.0834164502318584,0.223771580345285,1745,0.0266895896784187,0.472756060060342,0,3.25984043543298
"C247","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis","1, 2, 3, 5, 6, 7, 8",0.817173704882029,0.0930053322895617,0.221462747778537,1691,0.0339681881029947,0.469527431854986,0,3.25944851526158
"C1795","ECOG, ANC, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 9, 10, 11",0.820605477744459,0.0827224846957975,0.219787516600266,1743,0.0158520830115103,0.476788227887504,0,3.25924595966066
"C181","ECOG, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis","1, 3, 5, 6, 8",0.817613038438703,0.0884598909888379,0.22237380627558,1697,0.0228468888972198,0.470181041016397,0,3.25832082872502
"C1713","ECOG, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 5, 6, 8, 10, 11",0.818134138629585,0.090720961448932,0.222595830531271,1722,0.0336730182659983,0.467050249797577,0,3.25745315205535
"C1217","ECOG, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 7, 8, 11",0.819977259434242,0.0829305970370217,0.222442244224423,1757,0.0253959691407524,0.47346960630889,0,3.2573405885955
"C1353","ECOG, Hemoglobin, Creatinine_v5, HIV_v2, Autoimmune_disease","1, 4, 7, 9, 11",0.819453329022988,0.0836329661472943,0.221536351165981,1693,0.0185642710755212,0.489207961887217,0,3.25636034846599
"C739","ECOG, ANC, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","1, 2, 6, 7, 8, 10",0.81948959792046,0.0836704183168622,0.222222222222223,1740,0.0283556772210907,0.471878699862435,0,3.25626625244877
"C1689","ECOG, Hemoglobin, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 4, 5, 8, 10, 11",0.811471974547991,0.134314414705949,0.222299168975069,1675,0.0854849293753714,0.479597340526211,0,3.25599334468544
"C1289","ECOG, Hemoglobin, HIV_v2, Autoimmune_disease","1, 4, 9, 11",0.819453329022988,0.0836329661472943,0.221536351165981,1693,0.0185642710755212,0.489207961887217,0,3.25515234321068
"C1703","ECOG, ANC, Platelets, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 6, 8, 10, 11",0.819768052749285,0.0844316135073132,0.222972972972973,1709,0.0178830966286143,0.476589895859743,0,3.25506088539955
"C1383","ECOG, ANC, Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","1, 2, 3, 6, 7, 9, 11",0.818794840714392,0.0840185699992037,0.221694915254237,1702,0.00593256924184149,0.480821590653746,0,3.25375526651891
"C1255","ECOG, ANC, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 2, 3, 6, 7, 8, 11",0.819768052749285,0.0844316135073132,0.222972972972973,1709,0.0178830966286143,0.476589895859743,0,3.2526349083326
"C1221","ECOG, Platelets, Creatinine_v5, CNS_metastasis, Autoimmune_disease","1, 3, 7, 8, 11",0.818614547889363,0.0837288317254033,0.222520107238606,1727,0.00323126297393306,0.477956950008209,0,3.25217498107087
"C1301","ECOG, Platelets, ALT_AST, HIV_v2, Autoimmune_disease","1, 3, 5, 9, 11",0.819694410993159,0.0846538284964448,0.219645293315143,1695,0.00659123685617691,0.474861320767716,0,3.25146794183869
